children_under_4,children_under_12,children_under_18,children_under_26,employee_type,distance_dm_home_to_employer_hq,travel_location_known,owns_rents,no_of_medical_visits_previous_year,percent_family_members_with_chronic_condition,percent_family_members_that_play_sports,probe,network_status,expense_type,action,predicted_kdma,probe_id,val1,val2,val3,val4,risk_aversion,choice
1,3,3,1,Hourly,170,No,Rents,37,31,59,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,40,2.8070165618139473e-05,8,80,40,20,15,low,low
2,1,1,0,Bonus,458,No,Rents,10,18,32,DEDUCTIBLE,IN-NETWORK,COST IN $,1600,2.4028077503678003e-05,2,1600,600,200,0,low,low
1,1,1,2,Hourly,2183,Yes,Owns,16,35,73,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,100,2.854806450229932e-05,10,120,100,60,0,low,low
4,3,4,3,Hourly,1593,No,Owns,36,55,76,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,40,2.4426236732823966e-05,8,80,40,20,15,low,low
1,0,1,0,Bonus,458,No,Rents,4,8,6,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,2.8147508439869583e-05,4,6450,4000,1500,1000,low,low
2,3,1,1,Hourly,4350,No,Rents,19,36,62,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,50,2.845225702708889e-05,16,75,50,30,0,low,low
0,1,0,1,Bonus,4623,Yes,Owns,2,9,1,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,200,2.8089961500527656e-05,11,200,100,10,0,low,low
0,1,1,1,Hourly,1019,Yes,Owns,8,10,2,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,100,2.81045942815498e-05,20,100,50,30,10,low,low
0,0,1,0,Salaried,4592,Yes,Rents,9,7,9,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,2.8212216984786787e-05,4,6450,4000,1500,1000,low,low
3,2,1,3,Salaried,1125,Yes,Rents,18,23,53,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,4000,2.844123192247081e-05,5,6450,4000,2000,1500,low,low
3,2,2,3,Bonus,2909,Yes,Rents,45,60,80,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,50,2.430119685776304e-05,16,75,50,30,0,low,low
2,2,1,2,Hourly,2954,Yes,Owns,39,40,57,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,100,2.848008156671448e-05,10,120,100,60,0,low,low
3,1,1,1,Hourly,4826,No,Owns,25,35,73,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,4000,2.852761000832225e-05,4,6450,4000,1500,1000,low,low
2,0,2,0,Salaried,1366,No,Owns,14,15,31,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,75,2.381513095634578e-05,16,75,50,30,0,low,low
1,1,1,0,Bonus,3149,No,Owns,1,3,4,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1600,2.8266718293228912e-05,1,1600,600,200,0,low,low
0,1,1,0,Bonus,3085,No,Rents,3,1,13,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,6450,2.8232813210940813e-05,5,6450,4000,2000,1500,low,low
0,1,0,0,Hourly,2246,No,Owns,9,4,8,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,50,2.7307656494376427e-05,13,50,60,70,80,low,low
2,4,4,4,Salaried,2240,Yes,Rents,59,74,85,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,4000,2.4022279267154603e-05,5,6450,4000,2000,1500,low,low
2,1,0,2,Salaried,1125,Yes,Rents,6,12,28,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1600,2.4134105535511448e-05,1,1600,600,200,0,low,low
1,2,0,0,Hourly,2246,No,Owns,17,14,34,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,200,2.396982320016572e-05,11,200,100,10,0,low,low
3,4,4,4,Hourly,1019,Yes,Owns,59,75,77,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,50,2.3949624363543015e-05,20,100,50,30,10,low,low
0,0,0,0,Bonus,1006,No,Owns,5,5,23,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,50,2.7494561474186028e-05,17,50,70,80,100,low,low
3,1,1,1,Hourly,4826,No,Owns,25,35,73,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,4000,2.854636194650312e-05,5,6450,4000,2000,1500,low,low
1,1,2,1,Salaried,1214,No,Owns,17,40,57,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,600,2.8306971032128193e-05,1,1600,600,200,0,low,low
0,1,0,1,Salaried,4259,Yes,Rents,1,8,6,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,80,2.8320823606115253e-05,14,80,90,95,100,low,low
0,0,0,0,Bonus,2363,Yes,Rents,6,5,5,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,80,2.807088366215973e-05,14,80,90,95,100,low,low
0,0,0,1,Bonus,4271,No,Rents,9,16,37,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1600,2.400434895857925e-05,1,1600,600,200,0,low,low
1,2,2,3,Salaried,3990,No,Rents,30,23,53,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,4000,2.909723523448246e-05,4,6450,4000,1500,1000,low,low
0,0,1,1,Salaried,1235,Yes,Rents,7,4,8,DEDUCTIBLE,IN-NETWORK,COST IN $,1600,2.8267989476132887e-05,2,1600,600,200,0,low,low
3,3,3,2,Hourly,4605,Yes,Rents,46,65,88,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,90,2.514401302570708e-05,14,80,90,95,100,low,low
4,2,4,2,Hourly,2250,No,Owns,48,68,84,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,50,2.3982288758981653e-05,20,100,50,30,10,low,low
0,0,2,1,Bonus,3179,No,Rents,8,13,26,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,50,2.3969461745148133e-05,17,50,70,80,100,low,low
3,3,4,3,Bonus,3179,No,Rents,42,56,75,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,50,2.423893269601975e-05,16,75,50,30,0,low,low
1,1,1,1,Bonus,2363,Yes,Rents,29,36,56,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,15,2.9102129219027816e-05,18,20,15,10,10,low,low
1,1,1,1,Bonus,3757,No,Rents,6,13,26,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,120,2.4103491645046204e-05,10,120,100,60,0,low,low
3,3,2,3,Salaried,3664,No,Owns,18,38,64,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,50,2.7624093105517116e-05,20,100,50,30,10,low,low
0,0,1,1,Salaried,1235,Yes,Rents,7,4,8,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,2.8224263069088953e-05,4,6450,4000,1500,1000,low,low
1,2,1,2,Salaried,4259,Yes,Rents,6,18,32,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,50,2.3905836707844203e-05,17,50,70,80,100,low,low
0,1,0,0,Salaried,4742,No,Rents,5,16,31,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,50,2.3723989503626924e-05,17,50,70,80,100,low,low
1,1,1,0,Hourly,152,Yes,Owns,15,16,39,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,80,2.4409298299101755e-05,14,80,90,95,100,low,low
2,2,3,2,Bonus,1006,No,Owns,50,63,98,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,70,2.4544932477521072e-05,17,50,70,80,100,low,low
2,1,0,2,Salaried,1125,Yes,Rents,6,12,28,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,200,2.446734015976764e-05,12,200,40,25,0,low,low
0,0,1,1,Bonus,1248,Yes,Rents,7,20,35,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,80,2.5156828246211915e-05,14,80,90,95,100,low,low
0,1,0,0,Bonus,2639,No,Rents,5,14,29,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,120,2.4478378471464795e-05,10,120,100,60,0,low,low
3,2,1,3,Salaried,1125,Yes,Rents,18,23,53,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,40,2.825799483432119e-05,12,200,40,25,0,low,low
0,1,1,0,Salaried,1012,Yes,Owns,8,2,25,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,80,2.81876599159373e-05,8,80,40,20,15,low,low
2,2,1,1,Bonus,2804,No,Owns,26,20,55,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,4000,2.9958267220349052e-05,4,6450,4000,1500,1000,low,low
3,3,2,2,Hourly,2384,No,Rents,37,67,81,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,90,2.606936266391803e-05,14,80,90,95,100,low,low
1,1,0,0,Bonus,2804,No,Owns,11,11,30,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,120,2.4198510472362143e-05,10,120,100,60,0,low,low
0,1,1,0,Salaried,1012,Yes,Owns,8,2,25,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,20,2.791615128794973e-05,18,20,15,10,10,low,low
3,4,4,3,Bonus,3085,No,Rents,45,54,88,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,100,2.403057034178349e-05,11,200,100,10,0,low,low
2,1,2,1,Hourly,152,Yes,Owns,34,38,64,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,4000,2.853544305356686e-05,4,6450,4000,1500,1000,low,low
2,2,1,2,Hourly,2954,Yes,Owns,39,40,57,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,50,2.8135197161042793e-05,20,100,50,30,10,low,low
0,2,1,2,Salaried,4555,No,Rents,8,12,35,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,20,2.4656128876304985e-05,18,20,15,10,10,low,low
0,2,2,2,Salaried,3042,Yes,Rents,6,14,30,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,2.4303781792037647e-05,15,50,70,70,80,low,low
2,1,0,2,Salaried,4377,No,Rents,10,19,27,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,80,2.4029546240774414e-05,8,80,40,20,15,low,low
0,0,1,1,Hourly,2183,Yes,Owns,6,15,48,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,200,2.4186928329133853e-05,12,200,40,25,0,low,low
1,0,1,0,Bonus,4695,No,Owns,0,6,5,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,50,2.7630214177652903e-05,17,50,70,80,100,low,low
1,0,2,0,Salaried,1855,No,Rents,17,20,35,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,50,2.4179492717452833e-05,13,50,60,70,80,low,low
3,1,3,1,Salaried,1366,No,Owns,32,33,56,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,70,2.897330128361067e-05,17,50,70,80,100,low,low
1,0,2,1,Salaried,4038,Yes,Rents,12,16,37,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,200,2.4136479893200896e-05,11,200,100,10,0,low,low
0,0,0,1,Bonus,381,No,Owns,2,6,13,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,20,2.8427812250021292e-05,18,20,15,10,10,low,low
2,3,1,3,Bonus,4623,Yes,Owns,19,48,52,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,70,3.366488784666118e-05,15,50,70,70,80,low,low
2,4,3,2,Hourly,3337,No,Rents,39,72,79,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,4000,2.418366682083432e-05,4,6450,4000,1500,1000,low,low
2,0,1,0,Hourly,2250,No,Owns,11,17,35,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,80,2.4172589925829488e-05,14,80,90,95,100,low,low
2,3,3,4,Bonus,381,No,Owns,41,65,88,DEDUCTIBLE,IN-NETWORK,COST IN $,600,2.4432009774346137e-05,2,1600,600,200,0,low,low
0,0,0,0,Salaried,4671,Yes,Rents,7,1,2,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,75,2.8316826120804165e-05,16,75,50,30,0,low,low
0,1,0,1,Bonus,4623,Yes,Owns,2,9,1,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1600,2.82693576799338e-05,1,1600,600,200,0,low,low
2,3,4,3,Salaried,4592,Yes,Rents,62,68,84,DEDUCTIBLE,IN-NETWORK,COST IN $,600,2.397010537458531e-05,2,1600,600,200,0,low,low
4,3,4,3,Hourly,3561,Yes,Owns,51,56,75,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,100,2.411712817075319e-05,10,120,100,60,0,low,low
1,3,1,2,Hourly,4519,Yes,Owns,26,50,53,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,90,2.8822318949570805e-05,14,80,90,95,100,low,low
0,0,0,0,Hourly,2384,No,Rents,1,7,6,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,200,2.8112321015424137e-05,11,200,100,10,0,low,low
1,3,1,2,Hourly,3429,No,Rents,34,43,57,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,100,2.860993687145981e-05,10,120,100,60,0,low,low
3,2,1,1,Bonus,1139,No,Owns,29,38,56,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,50,2.832332784404923e-05,16,75,50,30,0,low,low
3,4,2,3,Hourly,176,Yes,Rents,45,70,81,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,50,2.419317654707372e-05,16,75,50,30,0,low,low
4,4,2,2,Bonus,1139,No,Owns,52,65,80,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,40,2.410958753799985e-05,12,200,40,25,0,low,low
4,3,4,3,Hourly,1593,No,Owns,36,55,76,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,15,2.920264772097941e-05,18,20,15,10,10,low,low
3,1,1,2,Hourly,3735,Yes,Owns,34,33,56,DEDUCTIBLE,IN-NETWORK,COST IN $,600,2.8571405801344975e-05,2,1600,600,200,0,low,low
3,3,4,3,Bonus,3179,No,Rents,42,56,75,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,15,2.858337458373046e-05,18,20,15,10,10,low,low
1,1,0,0,Salaried,792,No,Owns,5,1,9,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,80,2.8217134520611275e-05,14,80,90,95,100,low,low
1,3,3,1,Salaried,1012,Yes,Owns,34,26,75,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,100,2.8350899853648895e-05,11,200,100,10,0,low,low
0,0,1,1,Bonus,1248,Yes,Rents,7,20,35,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,200,2.4168920853509893e-05,12,200,40,25,0,low,low
4,4,4,4,Bonus,1962,No,Rents,35,68,84,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,4000,2.4029100088331235e-05,5,6450,4000,2000,1500,low,low
0,0,0,0,Bonus,489,No,Rents,3,0,4,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,80,2.7981573396070657e-05,14,80,90,95,100,low,low
1,0,1,0,Bonus,458,No,Rents,4,8,6,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,200,2.8019451643615733e-05,11,200,100,10,0,low,low
3,3,2,2,Hourly,2384,No,Rents,37,67,81,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,600,2.429702817492729e-05,1,1600,600,200,0,low,low
1,1,2,1,Salaried,1214,No,Owns,17,40,57,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,4000,2.8514550205969376e-05,5,6450,4000,2000,1500,low,low
3,4,2,4,Bonus,861,No,Owns,58,56,100,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,100,2.3679216004259148e-05,10,120,100,60,0,low,low
3,4,4,3,Salaried,912,Yes,Rents,61,58,79,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,90,3.0784005111873986e-05,14,80,90,95,100,low,low
0,0,0,0,Hourly,4605,Yes,Rents,4,6,13,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,80,2.8419712330536245e-05,14,80,90,95,100,low,low
1,3,2,1,Salaried,358,No,Rents,28,36,56,DEDUCTIBLE,IN-NETWORK,COST IN $,600,2.8401128506994547e-05,2,1600,600,200,0,low,low
0,0,0,0,Salaried,1214,No,Owns,1,7,6,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,2.7346436025945857e-05,15,50,70,70,80,low,low
3,2,1,3,Salaried,4377,No,Rents,24,48,52,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,4000,2.854801939639304e-05,5,6450,4000,2000,1500,low,low
1,0,0,0,Salaried,2852,Yes,Rents,1,5,5,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,50,2.7247468577060815e-05,13,50,60,70,80,low,low
4,4,3,2,Hourly,2246,No,Owns,62,60,83,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,90,2.5298782310096604e-05,14,80,90,95,100,low,low
4,3,4,4,Bonus,3757,No,Rents,38,56,75,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,70,2.4915811465018435e-05,17,50,70,80,100,low,low
3,1,2,3,Bonus,2742,No,Owns,39,50,53,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,50,2.8291867915307746e-05,16,75,50,30,0,low,low
4,4,2,2,Bonus,2804,No,Owns,48,51,79,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,600,2.43350021476627e-05,1,1600,600,200,0,low,low
1,0,1,0,Salaried,2852,Yes,Rents,6,16,31,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,200,2.4438840233088373e-05,12,200,40,25,0,low,low
1,0,1,0,Hourly,2250,No,Owns,4,7,9,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1600,2.8278513345651543e-05,1,1600,600,200,0,low,low
1,0,2,0,Bonus,1856,Yes,Rents,14,11,30,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,20,2.471486885713441e-05,18,20,15,10,10,low,low
0,0,1,1,Hourly,2879,Yes,Rents,16,14,30,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,2.387825803700224e-05,15,50,70,70,80,low,low
1,1,0,0,Hourly,2665,No,Rents,8,14,30,DEDUCTIBLE,IN-NETWORK,COST IN $,1600,2.398471859968784e-05,2,1600,600,200,0,low,low
2,3,3,1,Salaried,83,Yes,Owns,19,50,53,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,100,2.8327595074810024e-05,11,200,100,10,0,low,low
1,1,1,0,Bonus,3149,No,Owns,1,3,4,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,80,2.8348772198456135e-05,14,80,90,95,100,low,low
3,3,4,2,Salaried,4539,No,Owns,45,75,83,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,100,2.398995901762717e-05,10,120,100,60,0,low,low
3,3,3,3,Hourly,2879,Yes,Rents,61,60,80,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,100,2.423041086459208e-05,11,200,100,10,0,low,low
1,3,2,3,Hourly,1019,Yes,Owns,35,50,53,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,15,2.8718717576076255e-05,18,20,15,10,10,low,low
3,3,3,2,Bonus,2793,Yes,Owns,39,48,52,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,100,2.833633633611979e-05,10,120,100,60,0,low,low
1,1,2,3,Hourly,1155,No,Rents,16,49,59,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,4000,2.8548739101033863e-05,4,6450,4000,1500,1000,low,low
4,3,3,2,Salaried,2852,Yes,Rents,38,64,80,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,4000,2.4203948730643016e-05,4,6450,4000,1500,1000,low,low
4,3,3,3,Hourly,4826,No,Owns,47,63,98,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,70,2.35848824715976e-05,17,50,70,80,100,low,low
1,1,1,1,Bonus,1006,No,Owns,27,35,73,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,600,2.8439080709048108e-05,1,1600,600,200,0,low,low
1,2,0,0,Hourly,1178,No,Owns,5,12,39,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,80,2.4109645738614417e-05,8,80,40,20,15,low,low
0,1,1,0,Salaried,1625,No,Owns,16,16,31,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,20,2.4683439237248706e-05,18,20,15,10,10,low,low
1,2,0,0,Hourly,4350,No,Rents,7,16,37,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,2.410722479365546e-05,4,6450,4000,1500,1000,low,low
2,2,1,1,Bonus,2404,Yes,Owns,11,14,34,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,6450,2.4260151674566087e-05,5,6450,4000,2000,1500,low,low
1,2,1,1,Bonus,4493,Yes,Owns,18,14,29,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,6450,2.4401365956096815e-05,5,6450,4000,2000,1500,low,low
0,2,2,0,Hourly,170,No,Rents,16,14,34,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,2.4152685929799327e-05,4,6450,4000,1500,1000,low,low
2,2,1,1,Salaried,792,No,Owns,28,24,60,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,600,2.849089294841843e-05,1,1600,600,200,0,low,low
1,0,1,0,Bonus,2951,No,Owns,11,11,30,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1600,2.40720549856077e-05,1,1600,600,200,0,low,low
1,0,0,1,Bonus,2742,No,Owns,10,10,2,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,200,2.805028831539196e-05,11,200,100,10,0,low,low
1,1,3,1,Hourly,2563,Yes,Rents,35,26,75,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,15,2.888080248569808e-05,18,20,15,10,10,low,low
3,2,4,4,Salaried,1235,Yes,Rents,55,60,83,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,70,3.4000993355903664e-05,15,50,70,70,80,low,low
3,3,4,3,Salaried,1622,Yes,Rents,42,55,84,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,50,2.4072084401676867e-05,16,75,50,30,0,low,low
0,2,0,1,Hourly,176,Yes,Rents,9,18,32,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,100,2.39612403213162e-05,20,100,50,30,10,low,low
4,4,4,4,Bonus,2793,Yes,Owns,63,73,76,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,600,2.4215915699893364e-05,1,1600,600,200,0,low,low
3,2,1,3,Salaried,1125,Yes,Rents,18,23,53,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,100,2.8561821702521102e-05,11,200,100,10,0,low,low
2,2,2,1,Salaried,2175,No,Owns,35,49,59,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,50,2.797885987466348e-05,20,100,50,30,10,low,low
0,0,0,1,Bonus,4027,Yes,Rents,3,4,3,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,75,2.8315748119753625e-05,16,75,50,30,0,low,low
0,1,1,0,Salaried,1919,No,Owns,10,15,31,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1600,2.409354288561524e-05,1,1600,600,200,0,low,low
2,0,1,0,Hourly,2250,No,Owns,11,17,35,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,80,2.4095625669668065e-05,8,80,40,20,15,low,low
0,0,0,1,Salaried,2062,No,Rents,2,9,4,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,20,2.8637854040724117e-05,18,20,15,10,10,low,low
1,0,0,1,Salaried,1125,Yes,Rents,1,1,2,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,2.8260637928180404e-05,4,6450,4000,1500,1000,low,low
1,3,2,3,Hourly,1019,Yes,Owns,35,50,53,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,50,2.804308171971635e-05,20,100,50,30,10,low,low
1,1,0,1,Salaried,3664,No,Owns,1,6,13,DEDUCTIBLE,IN-NETWORK,COST IN $,1600,2.8262066256914856e-05,2,1600,600,200,0,low,low
0,2,2,2,Salaried,2240,Yes,Rents,15,20,35,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,80,2.5945057798253993e-05,14,80,90,95,100,low,low
0,0,0,1,Bonus,861,No,Owns,8,2,25,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,6450,2.819336031896873e-05,5,6450,4000,2000,1500,low,low
2,2,1,2,Hourly,874,No,Owns,38,41,60,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,100,2.849146077757329e-05,10,120,100,60,0,low,low
0,0,0,1,Hourly,3289,No,Rents,15,12,39,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,6450,2.4176307835187737e-05,5,6450,4000,2000,1500,low,low
0,0,0,0,Bonus,4271,No,Rents,3,5,12,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,200,2.8306695606639997e-05,12,200,40,25,0,low,low
0,1,1,0,Bonus,4493,Yes,Owns,10,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,2.824480849283411e-05,4,6450,4000,1500,1000,low,low
4,3,4,4,Bonus,3757,No,Rents,38,56,75,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,4000,2.4101948709414584e-05,4,6450,4000,1500,1000,low,low
1,1,2,2,Bonus,3409,Yes,Rents,30,29,55,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,50,2.827512238965692e-05,16,75,50,30,0,low,low
0,2,1,0,Salaried,358,No,Rents,12,16,31,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,20,2.4599808061737395e-05,18,20,15,10,10,low,low
