probe_id,probe,network_status,expense_type,children_under_4,children_under_12,children_under_18,children_under_26,employment_type,distance_dm_home_to_employer_hq,travel_location_known,owns_rents,no_of_medical_visits_previous_year,percent_family_members_with_chronic_condition,percent_family_members_that_play_sports,val1,val2,val3,val4,action,kdma,kdma_value
179,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,2,0,1,0,Bonus,4695,0,Owns,5,16,31,1600,0,600,200,1600,RISK,low
180,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,1,1,1,Salaried,1210,0,Rents,17,12,39,600,1600,200,0,1600,RISK,low
181,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,2,1,0,Bonus,3149,0,Owns,6,14,30,1600,0,600,200,1600,RISK,low
182,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,1,1,1,Bonus,3757,0,Rents,6,13,26,1600,600,200,0,1600,RISK,low
183,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,0,2,1,Salaried,4038,1,Rents,12,16,37,0,200,1600,600,1600,RISK,low
184,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,0,0,0,2,Bonus,381,0,Owns,8,16,39,1600,0,200,600,1600,RISK,low
185,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,0,0,1,1,Hourly,2879,1,Rents,16,14,30,200,0,600,1600,1600,RISK,low
186,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,2,0,0,Hourly,2246,0,Owns,17,14,34,1600,600,200,0,1600,RISK,low
187,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,0,2,1,0,Hourly,3337,0,Rents,7,19,30,0,200,1600,600,1600,RISK,low
188,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,1,1,1,Hourly,874,0,Owns,17,17,35,0,200,1600,600,1600,RISK,low
189,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,0,1,0,0,Hourly,4470,1,Owns,6,15,48,1600,0,600,200,1600,RISK,low
190,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,2,0,1,1,Hourly,3252,1,Owns,10,12,35,0,200,600,1600,1600,RISK,low
191,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,0,2,0,1,Hourly,176,1,Rents,9,18,32,0,200,1600,600,1600,RISK,low
192,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,0,2,0,Hourly,3681,1,Owns,6,13,27,200,600,1600,0,1600,RISK,low
193,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,2,1,2,Hourly,1019,1,Owns,15,20,28,0,1600,200,600,1600,RISK,low
194,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,2,1,1,Bonus,4493,1,Owns,18,14,29,600,1600,0,200,1600,RISK,low
195,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,2,2,0,Salaried,1012,1,Owns,15,13,50,0,200,600,1600,1600,RISK,low
196,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,0,0,1,1,Bonus,1248,1,Rents,7,20,35,200,600,1600,0,1600,RISK,low
197,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,0,0,1,0,Salaried,1214,0,Owns,6,17,32,0,200,600,1600,1600,RISK,low
198,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,0,1,0,Salaried,2852,1,Rents,6,16,31,0,1600,200,600,1600,RISK,low
199,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,0,0,0,Bonus,1440,1,Owns,10,20,34,200,600,0,1600,1600,RISK,low
200,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,0,1,0,Bonus,2951,0,Owns,11,11,30,1600,600,0,200,1600,RISK,low
201,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,3,2,1,3,Salaried,4377,0,Rents,24,48,52,200,0,1600,600,600,RISK,low
202,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,1,2,1,Salaried,1919,0,Owns,25,33,56,0,200,600,1600,600,RISK,low
203,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,2,2,1,1,Salaried,4671,1,Rents,33,23,53,600,200,1600,0,600,RISK,low
204,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,3,2,1,1,Bonus,1139,0,Owns,29,38,56,1600,600,200,0,600,RISK,low
205,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,2,3,2,Bonus,3085,0,Rents,23,24,64,600,200,1600,0,600,RISK,low
206,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,2,3,1,Salaried,912,1,Rents,37,29,55,1600,600,0,200,600,RISK,low
207,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,2,1,3,2,Hourly,3561,1,Owns,28,26,51,200,0,600,1600,600,RISK,low
208,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,2,3,1,1,Hourly,4350,0,Rents,19,36,62,600,200,1600,0,600,RISK,low
209,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,3,3,2,3,Salaried,3664,0,Owns,18,38,64,0,200,1600,600,600,RISK,low
210,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,1,1,1,Bonus,1972,1,Owns,38,31,55,600,200,1600,0,600,RISK,low
211,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,1,3,3,Salaried,1235,1,Rents,32,31,59,200,1600,600,0,600,RISK,low
212,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,3,1,2,Bonus,2294,1,Owns,25,47,55,0,200,600,1600,600,RISK,low
213,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,2,3,1,Salaried,4592,1,Rents,37,41,60,1600,0,200,600,600,RISK,low
214,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,1,1,2,Hourly,2183,1,Owns,16,35,73,600,0,200,1600,600,RISK,low
215,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,2,2,3,2,Salaried,1622,1,Rents,21,24,60,1600,0,600,200,600,RISK,low
216,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,2,3,1,3,Salaried,4259,1,Rents,17,43,57,200,600,0,1600,600,RISK,low
217,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,3,2,2,3,Salaried,4138,0,Owns,37,25,52,200,600,0,1600,600,RISK,low
218,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,3,1,2,3,Bonus,2742,0,Owns,39,50,53,200,1600,600,0,600,RISK,low
219,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,1,1,3,Bonus,4027,1,Rents,21,31,54,1600,600,200,0,600,RISK,low
220,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,2,2,1,1,Bonus,3643,0,Rents,35,26,75,0,1600,600,200,600,RISK,low
221,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,2,1,3,1,Salaried,1855,0,Rents,39,49,60,600,200,1600,0,600,RISK,low
222,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,3,1,1,Bonus,4199,0,Owns,33,40,57,0,1600,600,200,600,RISK,low
223,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,3,2,1,Salaried,358,0,Rents,28,36,56,600,1600,0,200,600,RISK,low
224,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,2,2,2,1,Salaried,2175,0,Owns,35,49,59,600,0,200,1600,600,RISK,low
225,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,2,2,1,1,Bonus,2804,0,Owns,26,20,55,1600,200,600,0,600,RISK,low
226,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,3,3,3,2,Bonus,2793,1,Owns,39,48,52,1600,200,600,0,600,RISK,low
227,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,3,1,3,1,Salaried,1366,0,Owns,32,33,56,1600,200,600,0,600,RISK,low
228,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,2,2,3,Salaried,3990,0,Rents,30,23,53,600,200,1600,0,600,RISK,low
229,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,2,2,1,Salaried,1625,0,Owns,36,38,56,1600,200,600,0,600,RISK,low
230,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,2,3,1,1,Hourly,1178,0,Owns,15,24,64,1600,200,0,600,600,RISK,low
231,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,2,1,1,1,Hourly,2665,0,Rents,20,29,55,600,1600,0,200,600,RISK,low
232,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,2,3,3,1,Hourly,4144,0,Owns,23,26,51,0,200,1600,600,600,RISK,low
233,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,2,2,3,1,Hourly,2547,1,Owns,32,36,62,0,200,600,1600,600,RISK,low
234,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,2,1,2,1,Hourly,152,1,Owns,34,38,64,600,0,200,1600,600,RISK,low
235,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,1,1,1,Bonus,2909,1,Rents,23,31,55,1600,200,0,600,600,RISK,low
236,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,3,3,2,2,Bonus,2404,1,Owns,27,31,59,200,1600,0,600,600,RISK,low
237,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,3,1,2,3,Bonus,144,1,Owns,24,47,55,1600,600,0,200,600,RISK,low
238,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,3,1,2,1,Hourly,2250,0,Owns,26,41,60,0,1600,200,600,600,RISK,low
239,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,3,1,1,1,Hourly,4826,0,Owns,25,35,73,0,1600,600,200,600,RISK,low
240,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,2,2,1,1,Salaried,792,0,Owns,28,24,60,200,1600,0,600,600,RISK,low
241,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,3,1,2,Hourly,3429,0,Rents,34,43,57,1600,0,200,600,600,RISK,low
242,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,3,1,2,Hourly,1596,1,Owns,27,25,52,600,1600,200,0,600,RISK,low
243,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,2,3,3,1,Salaried,83,1,Owns,19,50,53,0,600,1600,200,600,RISK,low
244,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,2,3,1,3,Salaried,3601,0,Owns,17,31,54,600,0,1600,200,600,RISK,low
245,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,2,2,1,2,Bonus,861,0,Owns,34,26,75,200,1600,600,0,600,RISK,low
246,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,3,3,3,Salaried,2240,1,Rents,35,49,60,600,200,0,1600,600,RISK,low
247,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,1,1,1,Hourly,2384,0,Rents,17,40,57,0,600,1600,200,600,RISK,low
248,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,1,1,1,Bonus,2363,1,Rents,29,36,56,1600,600,200,0,600,RISK,low
249,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,2,1,3,1,Salaried,4539,0,Owns,24,49,59,1600,0,200,600,600,RISK,low
250,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,2,1,1,1,Bonus,489,0,Rents,23,20,55,1600,600,0,200,600,RISK,low
251,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,2,3,1,3,Bonus,4623,1,Owns,19,48,52,600,0,1600,200,600,RISK,low
252,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,2,1,1,1,Salaried,153,1,Owns,15,33,56,200,600,1600,0,600,RISK,low
253,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,3,3,2,Salaried,3954,0,Owns,17,23,53,200,600,1600,0,600,RISK,low
254,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,2,1,1,Salaried,4742,0,Rents,15,38,56,0,1600,600,200,600,RISK,low
255,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,1,1,2,Hourly,3289,0,Rents,35,24,64,0,1600,600,200,600,RISK,low
256,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,1,2,2,Bonus,3409,1,Rents,30,29,55,600,1600,200,0,600,RISK,low
257,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,1,3,2,Bonus,3179,0,Rents,21,26,51,1600,200,0,600,600,RISK,low
258,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,1,1,2,Bonus,4271,0,Rents,22,36,62,0,1600,200,600,600,RISK,low
259,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,1,1,1,Hourly,4605,1,Rents,24,38,64,200,600,0,1600,600,RISK,low
260,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,3,3,3,Salaried,3042,1,Rents,16,31,55,1600,200,600,0,600,RISK,low
261,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,3,3,1,Hourly,170,0,Rents,37,31,59,1600,600,200,0,600,RISK,low
262,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,1,1,3,Salaried,2062,0,Rents,20,47,55,600,1600,200,0,600,RISK,low
263,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,2,2,3,3,Bonus,1962,0,Rents,15,41,60,200,0,1600,600,600,RISK,low
264,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,1,1,1,Bonus,1006,0,Owns,27,35,73,200,1600,600,0,600,RISK,low
265,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,3,2,3,Salaried,4555,0,Rents,20,24,60,600,1600,0,200,600,RISK,low
266,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,3,1,2,1,Bonus,458,0,Rents,25,43,57,1600,200,0,600,600,RISK,low
267,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,3,1,3,1,Hourly,1593,0,Owns,16,25,52,0,200,1600,600,600,RISK,low
268,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,3,1,2,Hourly,4519,1,Owns,26,50,53,0,200,600,1600,600,RISK,low
269,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,2,1,1,Bonus,2639,0,Rents,16,31,54,1600,0,200,600,600,RISK,low
270,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,1,3,1,Hourly,2563,1,Rents,35,26,75,600,1600,200,0,600,RISK,low
271,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,2,3,2,Bonus,2810,1,Owns,35,49,60,0,600,200,1600,600,RISK,low
272,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,2,2,1,2,Hourly,2954,1,Owns,39,40,57,0,600,200,1600,600,RISK,low
273,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,2,1,3,1,Hourly,2299,1,Owns,31,36,56,1600,600,200,0,600,RISK,low
274,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,1,2,3,Hourly,1155,0,Rents,16,49,59,600,1600,200,0,600,RISK,low
275,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,2,1,3,1,Bonus,1856,1,Rents,31,20,55,200,1600,600,0,600,RISK,low
276,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,3,2,2,1,Salaried,3352,1,Rents,18,48,52,200,600,0,1600,600,RISK,low
277,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,3,1,1,2,Hourly,3735,1,Owns,34,33,56,1600,200,0,600,600,RISK,low
278,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,3,2,1,3,Salaried,1125,1,Rents,18,23,53,1600,600,0,200,600,RISK,low
279,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,3,1,2,1,Bonus,4695,0,Owns,15,38,56,200,0,600,1600,600,RISK,low
280,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,2,2,2,2,Salaried,1210,0,Rents,38,24,64,1600,200,600,0,600,RISK,low
281,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,2,3,2,1,Bonus,3149,0,Owns,17,29,55,1600,0,200,600,600,RISK,low
282,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,2,2,2,2,Bonus,3757,0,Rents,18,26,51,200,600,0,1600,600,RISK,low
283,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,3,1,3,2,Salaried,4038,1,Rents,28,36,62,200,1600,600,0,600,RISK,low
284,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,1,1,3,Bonus,381,0,Owns,20,38,64,0,1600,600,200,600,RISK,low
285,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,1,1,2,Hourly,2879,1,Rents,37,31,55,1600,200,600,0,600,RISK,low
286,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,2,3,1,1,Hourly,2246,0,Owns,38,31,59,200,0,1600,600,600,RISK,low
287,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,3,2,1,Hourly,3337,0,Rents,18,47,55,600,0,1600,200,600,RISK,low
288,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,2,2,1,2,Hourly,874,0,Owns,38,41,60,200,600,1600,0,600,RISK,low
289,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,2,1,1,Hourly,4470,1,Owns,16,35,73,200,1600,600,0,600,RISK,low
290,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,3,1,3,1,Hourly,3252,1,Owns,24,24,60,600,0,1600,200,600,RISK,low
291,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,3,1,2,Hourly,176,1,Rents,23,43,57,600,0,1600,200,600,RISK,low
292,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,2,1,3,1,Hourly,3681,1,Owns,17,25,52,0,1600,200,600,600,RISK,low
293,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,3,2,3,Hourly,1019,1,Owns,35,50,53,200,600,1600,0,600,RISK,low
294,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,3,2,1,Bonus,4493,1,Owns,39,31,54,600,200,1600,0,600,RISK,low
295,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,3,3,1,Salaried,1012,1,Owns,34,26,75,200,0,1600,600,600,RISK,low
296,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,1,2,1,Bonus,1248,1,Rents,18,49,60,1600,200,600,0,600,RISK,low
297,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,1,2,1,Salaried,1214,0,Owns,17,40,57,1600,0,200,600,600,RISK,low
298,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,2,1,1,1,Salaried,2852,1,Rents,18,36,56,0,200,600,1600,600,RISK,low
299,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,2,1,1,1,Bonus,1440,1,Owns,24,49,59,200,1600,600,0,600,RISK,low
300,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,3,1,3,1,Bonus,2951,0,Owns,26,20,55,600,1600,200,0,600,RISK,low
301,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,4,3,2,4,Salaried,4377,0,Rents,46,73,76,200,1600,600,0,600,RISK,low
302,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,2,3,4,2,Salaried,1919,0,Owns,48,61,80,200,0,1600,600,600,RISK,low
303,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,4,4,3,2,Salaried,4671,1,Rents,57,53,77,1600,600,200,0,600,RISK,low
304,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,4,4,2,2,Bonus,1139,0,Owns,52,65,80,1600,200,600,0,600,RISK,low
305,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,3,4,4,3,Bonus,3085,0,Rents,45,54,88,0,600,200,1600,600,RISK,low
306,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,3,4,4,3,Salaried,912,1,Rents,61,58,79,0,1600,200,600,600,RISK,low
307,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,4,3,4,3,Hourly,3561,1,Owns,51,56,75,200,1600,600,0,600,RISK,low
308,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,4,4,2,2,Hourly,4350,0,Rents,40,64,87,0,600,1600,200,600,RISK,low
309,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,4,4,4,4,Salaried,3664,0,Owns,39,65,88,1600,600,0,200,600,RISK,low
310,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,2,3,3,3,Bonus,1972,1,Owns,62,60,80,0,200,600,1600,600,RISK,low
311,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,3,2,4,4,Salaried,1235,1,Rents,55,60,83,1600,0,200,600,600,RISK,low
312,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,2,4,3,3,Bonus,2294,1,Owns,47,72,79,1600,600,0,200,600,RISK,low
313,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,2,3,4,3,Salaried,4592,1,Rents,62,68,84,0,200,1600,600,600,RISK,low
314,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,3,3,3,4,Hourly,2183,1,Owns,37,63,98,0,600,1600,200,600,RISK,low
315,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,3,3,4,3,Salaried,1622,1,Rents,42,55,84,1600,600,200,0,600,RISK,low
316,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,3,4,3,4,Salaried,4259,1,Rents,37,70,81,1600,0,600,200,600,RISK,low
317,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,4,3,3,4,Salaried,4138,0,Owns,62,55,76,600,200,0,1600,600,RISK,low
318,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,4,3,4,4,Bonus,2742,0,Owns,64,75,77,600,200,0,1600,600,RISK,low
319,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,3,3,3,4,Bonus,4027,1,Rents,43,60,78,0,600,200,1600,600,RISK,low
320,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,4,4,2,2,Bonus,3643,0,Rents,59,56,100,600,1600,0,200,600,RISK,low
321,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,4,2,4,2,Salaried,1855,0,Rents,63,74,85,1600,200,600,0,600,RISK,low
322,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,3,4,2,3,Bonus,4199,0,Owns,57,67,81,200,0,600,1600,600,RISK,low
323,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,3,4,3,2,Salaried,358,0,Rents,50,64,80,1600,600,200,0,600,RISK,low
324,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,4,3,4,3,Salaried,2175,0,Owns,59,75,83,0,600,200,1600,600,RISK,low
325,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,4,4,2,2,Bonus,2804,0,Owns,48,51,79,1600,200,0,600,600,RISK,low
326,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,4,4,4,4,Bonus,2793,1,Owns,63,73,76,200,0,1600,600,600,RISK,low
327,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,4,3,4,2,Salaried,1366,0,Owns,56,61,80,200,600,1600,0,600,RISK,low
328,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,2,4,4,4,Salaried,3990,0,Rents,53,53,77,1600,600,200,0,600,RISK,low
329,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,2,4,3,3,Salaried,1625,0,Owns,60,65,80,200,600,0,1600,600,RISK,low
330,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,4,4,3,3,Hourly,1178,0,Owns,35,54,88,1600,600,0,200,600,RISK,low
331,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,3,3,2,2,Hourly,2665,0,Rents,41,58,79,200,0,1600,600,600,RISK,low
332,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,4,4,4,2,Hourly,4144,0,Owns,44,56,75,0,1600,600,200,600,RISK,low
333,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,3,3,4,3,Hourly,2547,1,Owns,55,64,87,1600,200,0,600,600,RISK,low
334,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,4,3,4,2,Hourly,152,1,Owns,58,65,88,600,0,200,1600,600,RISK,low
335,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,3,2,2,3,Bonus,2909,1,Rents,45,60,80,0,600,1600,200,600,RISK,low
336,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,4,4,3,3,Bonus,2404,1,Owns,49,60,83,600,1600,0,200,600,RISK,low
337,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,4,2,4,4,Bonus,144,1,Owns,46,72,79,200,1600,0,600,600,RISK,low
338,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,4,2,4,2,Hourly,2250,0,Owns,48,68,84,600,1600,200,0,600,RISK,low
339,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,4,3,3,3,Hourly,4826,0,Owns,47,63,98,200,1600,0,600,600,RISK,low
340,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,4,4,2,3,Salaried,792,0,Owns,50,55,84,1600,0,200,600,600,RISK,low
341,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,2,4,2,3,Hourly,3429,0,Rents,58,70,81,600,1600,0,200,600,RISK,low
342,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,3,4,3,4,Hourly,1596,1,Owns,50,55,76,200,0,1600,600,600,RISK,low
343,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,4,4,4,3,Salaried,83,1,Owns,40,75,77,0,1600,600,200,600,RISK,low
344,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,4,4,3,4,Salaried,3601,0,Owns,38,60,78,1600,0,200,600,600,RISK,low
345,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,3,4,2,4,Bonus,861,0,Owns,58,56,100,1600,0,200,600,600,RISK,low
346,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,2,4,4,4,Salaried,2240,1,Rents,59,74,85,0,1600,600,200,600,RISK,low
347,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,3,3,2,2,Hourly,2384,0,Rents,37,67,81,0,200,1600,600,600,RISK,low
348,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,2,2,3,3,Bonus,2363,1,Rents,52,64,80,1600,600,0,200,600,RISK,low
349,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,3,3,4,2,Salaried,4539,0,Owns,45,75,83,1600,600,0,200,600,RISK,low
350,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,3,3,2,2,Bonus,489,0,Rents,45,51,79,200,0,1600,600,600,RISK,low
351,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,4,4,2,4,Bonus,4623,1,Owns,40,73,76,600,200,0,1600,600,RISK,low
352,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,3,3,3,2,Salaried,153,1,Owns,36,61,80,0,1600,600,200,600,RISK,low
353,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,3,4,4,4,Salaried,3954,0,Owns,38,53,77,600,0,200,1600,600,RISK,low
354,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,3,3,2,3,Salaried,4742,0,Rents,35,65,80,600,200,0,1600,600,RISK,low
355,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,2,2,2,3,Hourly,3289,0,Rents,59,54,88,600,200,0,1600,600,RISK,low
356,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,2,2,3,3,Bonus,3409,1,Rents,54,58,79,600,1600,200,0,600,RISK,low
357,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,3,3,4,3,Bonus,3179,0,Rents,42,56,75,600,0,200,1600,600,RISK,low
358,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,3,3,2,4,Bonus,4271,0,Rents,43,64,87,200,1600,600,0,600,RISK,low
359,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,3,3,3,2,Hourly,4605,1,Rents,46,65,88,200,0,600,1600,600,RISK,low
360,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,2,4,4,4,Salaried,3042,1,Rents,37,60,80,200,1600,600,0,600,RISK,low
