,type,prompt,action1,pDeath,pPain,pBrainInjury,pAirwayBlocked,pInternalBleeding,pExternalBleeding,All Predictors,HRA Strategy,Take-The-Best Priority,Exhaustive Priority,Tallying Priority,Satisfactory Priority,One-Bounce Priority,SEVERITY,SUPPLIES_REMAINING,AVERAGE_TIME_USED,DAMAGE_PER_SECOND,MEDSIM_P_DEATH,SEVERITY_CHANGE,SUPPLIES_USED,ACTION_TARGET_SEVERITY,ACTION_TARGET_SEVERITY_CHANGE,SEVEREST_SEVERITY,SEVEREST_SEVERITY_CHANGE,NONDETERMINISM,casualty_name,casualty_age,casualty_sex,casualty_rank,injury_type,injury_severity,injury_location,BasicKnowledge,TimePressure,RiskAversion,ProtocolFocus,Fairness,Utilitarianism
20,MultipleChoice,What would you do now?,APPLY_TREATMENT None TOURNIQUET LEFT_CALF,0.07387667735809643,0.05783160345535442,0.022575509652664912,0.01734325150699573,0.04288169559979503,0.02461541271146698,"{'mission(8)-denial(3)': {'time': 'seconds', 'resources': 'few', 'risk_reward_ratio': 'low', 'system': 'equal'}}","{'time-resources': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}, 'time-risk_reward_ratio': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 1}, 'time-system': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 1}, 'resources-risk_reward_ratio': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}, 'resources-system': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}, 'risk_reward_ratio-system': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}}",True,True,True,True,True,None,None,None,None,None,None,None,None,None,None,None,None,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,10,5,8,7,8,6
21,MultipleChoice,What would you do now?,APPLY_TREATMENT None TOURNIQUET LEFT_CALF,0.07387667735809643,0.05783160345535442,0.022575509652664912,0.01734325150699573,0.04288169559979503,0.02461541271146698,"{'mission(8)-denial(3)': {'time': 'seconds', 'resources': 'few', 'risk_reward_ratio': 'low', 'system': 'equal'}}","{'time-resources': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}, 'time-risk_reward_ratio': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 1}, 'time-system': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 1}, 'resources-risk_reward_ratio': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}, 'resources-system': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}, 'risk_reward_ratio-system': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}}",True,True,True,True,True,None,None,None,None,None,None,None,None,None,None,None,None,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,10,5,8,7,8,6
22,MultipleChoice,What would you do now?,APPLY_TREATMENT None TOURNIQUET LEFT_CALF,0.07387667735809643,0.05783160345535442,0.022575509652664912,0.01734325150699573,0.04288169559979503,0.02461541271146698,"{'mission(8)-denial(3)': {'time': 'seconds', 'resources': 'few', 'risk_reward_ratio': 'low', 'system': 'equal'}}","{'time-resources': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}, 'time-risk_reward_ratio': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 1}, 'time-system': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 1}, 'resources-risk_reward_ratio': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}, 'resources-system': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}, 'risk_reward_ratio-system': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}}",True,True,True,True,True,None,None,None,None,None,None,None,None,None,None,None,None,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,8,0,6,7,10,5
23,MultipleChoice,What would you do now?,APPLY_TREATMENT None TOURNIQUET LEFT_CALF,0.07387667735809643,0.05783160345535442,0.022575509652664912,0.01734325150699573,0.04288169559979503,0.02461541271146698,"{'mission(8)-denial(3)': {'time': 'seconds', 'resources': 'few', 'risk_reward_ratio': 'low', 'system': 'equal'}}","{'time-resources': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}, 'time-risk_reward_ratio': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 1}, 'time-system': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 1}, 'resources-risk_reward_ratio': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}, 'resources-system': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}, 'risk_reward_ratio-system': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}}",True,True,True,True,True,None,None,None,None,None,None,None,None,None,None,None,None,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,8,0,6,7,10,5
24,MultipleChoice,What would you do now?,APPLY_TREATMENT None TOURNIQUET LEFT_CALF,0.07387667735809643,0.05783160345535442,0.022575509652664912,0.01734325150699573,0.04288169559979503,0.02461541271146698,"{'mission(8)-denial(3)': {'time': 'seconds', 'resources': 'few', 'risk_reward_ratio': 'low', 'system': 'equal'}}","{'time-resources': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}, 'time-risk_reward_ratio': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 1}, 'time-system': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 1}, 'resources-risk_reward_ratio': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}, 'resources-system': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}, 'risk_reward_ratio-system': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}}",True,True,True,True,True,None,None,None,None,None,None,None,None,None,None,None,None,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,10,0,8,7,5,3
25,MultipleChoice,What would you do now?,APPLY_TREATMENT None TOURNIQUET LEFT_CALF,0.07387667735809643,0.05783160345535442,0.022575509652664912,0.01734325150699573,0.04288169559979503,0.02461541271146698,"{'mission(8)-denial(3)': {'time': 'seconds', 'resources': 'few', 'risk_reward_ratio': 'low', 'system': 'equal'}}","{'time-resources': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}, 'time-risk_reward_ratio': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 1}, 'time-system': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 1}, 'resources-risk_reward_ratio': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}, 'resources-system': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}, 'risk_reward_ratio-system': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}}",True,True,True,True,True,None,None,None,None,None,None,None,None,None,None,None,None,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,10,0,8,7,5,3
26,MultipleChoice,What would you do now?,APPLY_TREATMENT None TOURNIQUET LEFT_CALF,0.07387667735809643,0.05783160345535442,0.022575509652664912,0.01734325150699573,0.04288169559979503,0.02461541271146698,"{'mission(8)-denial(3)': {'time': 'seconds', 'resources': 'few', 'risk_reward_ratio': 'low', 'system': 'equal'}}","{'time-resources': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}, 'time-risk_reward_ratio': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 1}, 'time-system': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 1}, 'resources-risk_reward_ratio': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}, 'resources-system': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}, 'risk_reward_ratio-system': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}}",True,True,True,True,True,None,None,None,None,None,None,None,None,None,None,None,None,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,8,0,5,7,7,4
27,MultipleChoice,What would you do now?,APPLY_TREATMENT None TOURNIQUET LEFT_CALF,0.07387667735809643,0.05783160345535442,0.022575509652664912,0.01734325150699573,0.04288169559979503,0.02461541271146698,"{'mission(8)-denial(3)': {'time': 'seconds', 'resources': 'few', 'risk_reward_ratio': 'low', 'system': 'equal'}}","{'time-resources': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}, 'time-risk_reward_ratio': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 1}, 'time-system': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 1}, 'resources-risk_reward_ratio': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}, 'resources-system': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}, 'risk_reward_ratio-system': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}}",True,True,True,True,True,None,None,None,None,None,None,None,None,None,None,None,None,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,8,0,5,7,7,4
28,MultipleChoice,What would you do now?,APPLY_TREATMENT None TOURNIQUET LEFT_CALF,0.07387667735809643,0.05783160345535442,0.022575509652664912,0.01734325150699573,0.04288169559979503,0.02461541271146698,"{'mission(8)-denial(3)': {'time': 'seconds', 'resources': 'few', 'risk_reward_ratio': 'low', 'system': 'equal'}}","{'time-resources': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}, 'time-risk_reward_ratio': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 1}, 'time-system': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 1}, 'resources-risk_reward_ratio': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}, 'resources-system': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}, 'risk_reward_ratio-system': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}}",True,True,True,True,True,None,None,None,None,None,None,None,None,None,None,None,None,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,8,0,6,7,10,5
29,MultipleChoice,What would you do now?,APPLY_TREATMENT None TOURNIQUET LEFT_CALF,0.07387667735809643,0.05783160345535442,0.022575509652664912,0.01734325150699573,0.04288169559979503,0.02461541271146698,"{'mission(8)-denial(3)': {'time': 'seconds', 'resources': 'few', 'risk_reward_ratio': 'low', 'system': 'equal'}}","{'time-resources': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}, 'time-risk_reward_ratio': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 1}, 'time-system': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 1}, 'resources-risk_reward_ratio': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}, 'resources-system': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}, 'risk_reward_ratio-system': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}}",True,True,True,True,True,None,None,None,None,None,None,None,None,None,None,None,None,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,8,0,6,7,10,5
30,MultipleChoice,What would you do now?,APPLY_TREATMENT None TOURNIQUET LEFT_CALF,0.07387667735809643,0.05783160345535442,0.022575509652664912,0.01734325150699573,0.04288169559979503,0.02461541271146698,"{'mission(8)-denial(3)': {'time': 'seconds', 'resources': 'few', 'risk_reward_ratio': 'low', 'system': 'equal'}}","{'time-resources': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}, 'time-risk_reward_ratio': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 1}, 'time-system': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 1}, 'resources-risk_reward_ratio': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}, 'resources-system': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}, 'risk_reward_ratio-system': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}}",True,True,True,True,True,None,None,None,None,None,None,None,None,None,None,None,None,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,10,0,6,10,10,7
31,MultipleChoice,What would you do now?,APPLY_TREATMENT None TOURNIQUET LEFT_CALF,0.07387667735809643,0.05783160345535442,0.022575509652664912,0.01734325150699573,0.04288169559979503,0.02461541271146698,"{'mission(8)-denial(3)': {'time': 'seconds', 'resources': 'few', 'risk_reward_ratio': 'low', 'system': 'equal'}}","{'time-resources': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}, 'time-risk_reward_ratio': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 1}, 'time-system': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 1}, 'resources-risk_reward_ratio': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}, 'resources-system': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}, 'risk_reward_ratio-system': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}}",True,True,True,True,True,None,None,None,None,None,None,None,None,None,None,None,None,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,10,0,6,10,10,7
32,MultipleChoice,What would you do now?,APPLY_TREATMENT None TOURNIQUET LEFT_CALF,0.07387667735809643,0.05783160345535442,0.022575509652664912,0.01734325150699573,0.04288169559979503,0.02461541271146698,"{'mission(8)-denial(3)': {'time': 'seconds', 'resources': 'few', 'risk_reward_ratio': 'low', 'system': 'equal'}}","{'time-resources': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}, 'time-risk_reward_ratio': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 1}, 'time-system': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 1}, 'resources-risk_reward_ratio': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}, 'resources-system': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}, 'risk_reward_ratio-system': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}}",True,True,True,True,True,None,None,None,None,None,None,None,None,None,None,None,None,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,10,2,2,7,10,7
33,MultipleChoice,What would you do now?,APPLY_TREATMENT None TOURNIQUET LEFT_CALF,0.07387667735809643,0.05783160345535442,0.022575509652664912,0.01734325150699573,0.04288169559979503,0.02461541271146698,"{'mission(8)-denial(3)': {'time': 'seconds', 'resources': 'few', 'risk_reward_ratio': 'low', 'system': 'equal'}}","{'time-resources': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}, 'time-risk_reward_ratio': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 1}, 'time-system': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 1}, 'resources-risk_reward_ratio': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}, 'resources-system': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}, 'risk_reward_ratio-system': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}}",True,True,True,True,True,None,None,None,None,None,None,None,None,None,None,None,None,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,10,2,2,7,10,7
34,MultipleChoice,What would you do now?,APPLY_TREATMENT None TOURNIQUET LEFT_CALF,0.07387667735809643,0.05783160345535442,0.022575509652664912,0.01734325150699573,0.04288169559979503,0.02461541271146698,"{'mission(8)-denial(3)': {'time': 'seconds', 'resources': 'few', 'risk_reward_ratio': 'low', 'system': 'equal'}}","{'time-resources': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}, 'time-risk_reward_ratio': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 1}, 'time-system': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 1}, 'resources-risk_reward_ratio': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}, 'resources-system': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}, 'risk_reward_ratio-system': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}}",True,True,True,True,True,None,None,None,None,None,None,None,None,None,None,None,None,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,10,5,8,10,10,6
35,MultipleChoice,What would you do now?,APPLY_TREATMENT None TOURNIQUET LEFT_CALF,0.07387667735809643,0.05783160345535442,0.022575509652664912,0.01734325150699573,0.04288169559979503,0.02461541271146698,"{'mission(8)-denial(3)': {'time': 'seconds', 'resources': 'few', 'risk_reward_ratio': 'low', 'system': 'equal'}}","{'time-resources': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}, 'time-risk_reward_ratio': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 1}, 'time-system': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 1}, 'resources-risk_reward_ratio': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}, 'resources-system': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}, 'risk_reward_ratio-system': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}}",True,True,True,True,True,None,None,None,None,None,None,None,None,None,None,None,None,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,10,5,8,10,10,6
36,MultipleChoice,What would you do now?,APPLY_TREATMENT None TOURNIQUET LEFT_CALF,0.07387667735809643,0.05783160345535442,0.022575509652664912,0.01734325150699573,0.04288169559979503,0.02461541271146698,"{'mission(8)-denial(3)': {'time': 'seconds', 'resources': 'few', 'risk_reward_ratio': 'low', 'system': 'equal'}}","{'time-resources': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}, 'time-risk_reward_ratio': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 1}, 'time-system': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 1}, 'resources-risk_reward_ratio': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}, 'resources-system': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}, 'risk_reward_ratio-system': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}}",True,True,True,True,True,None,None,None,None,None,None,None,None,None,None,None,None,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,8,0,8,3,10,2
37,MultipleChoice,What would you do now?,APPLY_TREATMENT None TOURNIQUET LEFT_CALF,0.07387667735809643,0.05783160345535442,0.022575509652664912,0.01734325150699573,0.04288169559979503,0.02461541271146698,"{'mission(8)-denial(3)': {'time': 'seconds', 'resources': 'few', 'risk_reward_ratio': 'low', 'system': 'equal'}}","{'time-resources': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}, 'time-risk_reward_ratio': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 1}, 'time-system': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 1}, 'resources-risk_reward_ratio': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}, 'resources-system': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}, 'risk_reward_ratio-system': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}}",True,True,True,True,True,None,None,None,None,None,None,None,None,None,None,None,None,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,8,0,8,3,10,2
38,MultipleChoice,What would you do now?,APPLY_TREATMENT None TOURNIQUET LEFT_CALF,0.07387667735809643,0.05783160345535442,0.022575509652664912,0.01734325150699573,0.04288169559979503,0.02461541271146698,"{'mission(8)-denial(3)': {'time': 'seconds', 'resources': 'few', 'risk_reward_ratio': 'low', 'system': 'equal'}}","{'time-resources': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}, 'time-risk_reward_ratio': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 1}, 'time-system': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 1}, 'resources-risk_reward_ratio': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}, 'resources-system': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}, 'risk_reward_ratio-system': {'take-the-best': 0, 'exhaustive': 0, 'tallying': 0, 'satisfactory': 0, 'one-bounce': 0}}",True,True,True,True,True,None,None,None,None,None,None,None,None,None,None,None,None,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,6,0,10,7,2,5
