index,age,tagged,visited,relationship,rank,conscious,mental_status,breathing,hrpmin,unvisited_count,injured_count,others_tagged_or_uninjured,questioning,assessing,treating,tagging,leaving,hash,action,feedback.count,feedback.MoralDesert.min,feedback.MoralDesert.max,feedback.MoralDesert.average,feedback_delta.MoralDesert.min,feedback_delta.MoralDesert.max,feedback_delta.MoralDesert.average,feedback_delta.count,hint.MoralDesert,treatment
124,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient B'}}",2,0.375,0.5,0.4375,None,None,None,None,None,None
125,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",2,0.375,0.5,0.4375,None,None,None,None,None,None
126,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",2,0.375,0.5,0.4375,None,None,None,None,None,None
127,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",2,0.375,0.5,0.4375,None,None,None,None,None,None
128,None,False,True,neutral,None,None,None,None,None,0,0,1,False,True,False,False,False,6928069351541408683,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient A'}}",2,0.375,0.5,0.4375,None,None,None,None,None,None
129,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_PULSE', 'params': {'casualty': 'Patient A'}}",2,0.375,0.5,0.4375,None,None,None,None,None,None
130,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient A'}}",2,0.375,0.5,0.4375,None,None,None,None,None,None
131,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient A'}}",2,0.375,0.5,0.4375,None,None,None,None,None,None
132,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",2,0.375,0.5,0.4375,None,None,None,None,None,None
133,None,False,True,neutral,None,None,None,None,None,0,0,1,False,True,False,False,False,6928069351541408683,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient B'}}",2,0.375,0.5,0.4375,None,None,None,None,None,None
134,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_PULSE', 'params': {'casualty': 'Patient B'}}",2,0.375,0.5,0.4375,None,None,None,None,None,None
135,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient B'}}",2,0.375,0.5,0.4375,None,None,None,None,None,None
136,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient B'}}",2,0.375,0.5,0.4375,None,None,None,None,None,None
137,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",2,0.375,0.5,0.4375,None,None,None,None,None,None
138,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",2,0.375,0.5,0.4375,None,None,None,None,None,None
139,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",2,0.375,0.5,0.4375,None,None,None,None,None,None
140,None,False,True,neutral,None,None,None,None,None,0,0,1,False,True,False,False,False,6928069351541408683,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient A'}}",2,0.375,0.5,0.4375,None,None,None,None,None,None
141,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_PULSE', 'params': {'casualty': 'Patient A'}}",2,0.375,0.5,0.4375,None,None,None,None,None,None
142,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient A'}}",2,0.375,0.5,0.4375,None,None,None,None,None,None
143,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient A'}}",2,0.375,0.5,0.4375,None,None,None,None,None,None
144,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",2,0.375,0.5,0.4375,None,None,None,None,None,None
145,None,False,True,neutral,None,None,None,None,None,0,0,1,False,True,False,False,False,6928069351541408683,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient B'}}",2,0.375,0.5,0.4375,None,None,None,None,None,None
146,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_PULSE', 'params': {'casualty': 'Patient B'}}",2,0.375,0.5,0.4375,None,None,None,None,None,None
147,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient B'}}",2,0.375,0.5,0.4375,None,None,None,None,None,None
148,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient B'}}",2,0.375,0.5,0.4375,None,None,None,None,None,None
149,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",2,0.375,0.5,0.4375,None,None,None,None,None,None
150,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,True,False,False,-4207060844619088604,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient B', 'treatment': 'Nasopharyngeal airway', 'location': 'left face'}}",2,0.375,0.5,0.4375,None,None,None,None,1.0,Nasopharyngeal airway
151,None,False,False,neutral,None,None,None,None,None,1,0,1,False,True,False,False,False,2128433070369334674,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient A'}}",2,0.375,0.5,0.4375,None,None,None,None,None,None
152,None,False,True,neutral,None,None,None,None,None,1,0,1,False,False,False,False,False,8345651229821540182,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,0.125,0.0,0.0625,1,None,None
153,None,False,False,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,-3206631863800661449,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
154,None,None,None,None,None,None,None,None,None,1,0,2,True,False,False,False,False,-3308883620960190331,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
155,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
156,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
157,None,False,True,neutral,None,None,None,None,None,0,0,1,False,True,False,False,False,6928069351541408683,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
158,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_PULSE', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
159,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
160,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
161,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
162,None,False,True,neutral,None,None,None,None,None,0,0,1,False,True,False,False,False,6928069351541408683,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
163,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_PULSE', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
164,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
165,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
166,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
167,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
168,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
169,None,False,True,neutral,None,None,None,None,None,0,0,1,False,True,False,False,False,6928069351541408683,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
170,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_PULSE', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
171,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
172,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
173,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
174,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,True,False,False,-4207060844619088604,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient A', 'treatment': 'Nasopharyngeal airway', 'location': 'left face'}}",1,0.5,0.5,0.5,None,None,None,None,0.0,Nasopharyngeal airway
175,None,False,False,neutral,None,None,None,None,None,1,0,1,False,False,False,False,False,5632875041675765352,"{'name': 'CHECK_PULSE', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
176,None,None,None,None,None,None,None,None,None,1,0,2,True,False,False,False,False,-3308883620960190331,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
177,None,False,True,neutral,None,None,None,None,None,0,0,1,False,True,False,False,False,6928069351541408683,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
178,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_PULSE', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
179,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
180,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
181,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
182,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
183,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
184,None,False,True,neutral,None,None,None,None,None,0,0,1,False,True,False,False,False,6928069351541408683,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
185,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_PULSE', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
186,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
187,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
188,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
189,None,False,True,neutral,None,None,None,None,None,0,0,1,False,True,False,False,False,6928069351541408683,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
190,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_PULSE', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
191,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
192,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
193,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
194,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,True,False,False,-4207060844619088604,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient B', 'treatment': 'Nasopharyngeal airway', 'location': 'left face'}}",1,0.5,0.5,0.5,None,None,None,None,1.0,Nasopharyngeal airway
195,None,False,False,neutral,None,None,None,None,None,1,0,1,False,False,False,False,False,5632875041675765352,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
196,None,False,True,neutral,None,None,None,None,None,1,0,1,False,True,False,False,False,-7003942048526869832,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
197,None,False,False,neutral,None,None,None,None,None,0,0,1,False,True,False,False,False,2464378659521489621,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
198,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
199,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
200,None,False,True,neutral,None,None,None,None,None,0,0,1,False,True,False,False,False,6928069351541408683,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
201,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_PULSE', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
202,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
203,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
204,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
205,None,False,True,neutral,None,None,None,None,None,0,0,1,False,True,False,False,False,6928069351541408683,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
206,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_PULSE', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
