Unnamed: 0,type,prompt,action1,casualty_name,casualty_age,casualty_sex,casualty_rank,injury_type,injury_severity,injury_location,mission,denial,risktol,timeurg
155,SelectTreatment,"You decide to treat casualty C first, which treatment do you apply?",APPLY_TREATMENT None PRESSURE_BANDAGE LEFT_SIDE,casualty-C,36,M,MARINE,SHRAPNEL,0.25,LEFT_FOREARM,8,3,3,4
156,SelectTreatment,"You decide to treat casualty C first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-C,36,M,MARINE,SHRAPNEL,0.25,LEFT_FOREARM,8,3,2,2
157,SelectTreatment,"You decide to treat casualty C first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-C,36,M,MARINE,SHRAPNEL,0.25,LEFT_FOREARM,7,3,3,3
158,SelectTreatment,"You decide to treat casualty C first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-C,36,M,MARINE,SHRAPNEL,0.25,LEFT_FOREARM,0,2,2,2
159,SelectTreatment,"You decide to treat casualty C first, which treatment do you apply?",APPLY_TREATMENT None PRESSURE_BANDAGE LEFT_SIDE,casualty-C,36,M,MARINE,SHRAPNEL,0.25,LEFT_FOREARM,4,2,2,2
160,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,6,2,7,3
161,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,2,2,8,2
162,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,2,2,8,2
163,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",APPLY_TREATMENT None HEMOSTATIC_GAUZE RIGHT_FACE,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,7,2,2,8
164,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,3,3,6,6
165,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,3,3,6,6
166,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,2,3,7,8
167,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",APPLY_TREATMENT None HEMOSTATIC_GAUZE RIGHT_FACE,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,4,3,6,4
168,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,4,3,6,8
169,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,3,3,2,8
170,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,2,2,6,6
171,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",APPLY_TREATMENT None HEMOSTATIC_GAUZE RIGHT_FACE,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,8,7,8,7
172,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,6,3,2,2
173,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,6,3,3,3
174,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,4,2,2,2
175,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",APPLY_TREATMENT None HEMOSTATIC_GAUZE RIGHT_FACE,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,4,2,6,2
176,SelectTreatment,"You decide to treat casualty E first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,2,2,7,6
177,SelectTreatment,"You decide to treat casualty E first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,2,2,7,2
178,SelectTreatment,"You decide to treat casualty E first, which treatment do you apply?",APPLY_TREATMENT None HEMOSTATIC_GAUZE RIGHT_CALF,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,2,2,7,2
179,SelectTreatment,"You decide to treat casualty E first, which treatment do you apply?",APPLY_TREATMENT None TOURNIQUET RIGHT_CALF,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,2,2,7,8
180,SelectTreatment,"You decide to treat casualty E first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,2,3,7,4
181,SelectTreatment,"You decide to treat casualty E first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,2,3,7,4
182,SelectTreatment,"You decide to treat casualty E first, which treatment do you apply?",APPLY_TREATMENT None HEMOSTATIC_GAUZE RIGHT_CALF,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,2,3,7,2
183,SelectTreatment,"You decide to treat casualty E first, which treatment do you apply?",APPLY_TREATMENT None TOURNIQUET RIGHT_CALF,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,2,3,6,3
184,SelectTreatment,"You decide to treat casualty E first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,8,2,6,8
185,SelectTreatment,"You decide to treat casualty E first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,2,2,2,7
186,SelectTreatment,"You decide to treat casualty E first, which treatment do you apply?",APPLY_TREATMENT None HEMOSTATIC_GAUZE RIGHT_CALF,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,2,2,3,7
187,SelectTreatment,"You decide to treat casualty E first, which treatment do you apply?",APPLY_TREATMENT None TOURNIQUET RIGHT_CALF,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,2,2,8,7
188,SelectTreatment,"You decide to treat casualty E first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,6,3,2,2
189,SelectTreatment,"You decide to treat casualty E first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,6,0,3,3
190,SelectTreatment,"You decide to treat casualty E first, which treatment do you apply?",APPLY_TREATMENT None HEMOSTATIC_GAUZE RIGHT_CALF,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,4,2,2,2
191,SelectTreatment,"You decide to treat casualty E first, which treatment do you apply?",APPLY_TREATMENT None TOURNIQUET RIGHT_CALF,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,4,2,6,2
192,SelectTreatment,"You decide to assess casualty A, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,6,8,4,8
193,SelectTreatment,"You decide to assess casualty A, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,6,2,7,2
194,SelectTreatment,"You decide to assess casualty A, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,2,2,8,2
195,SelectTreatment,"You decide to assess casualty A, now which treatment do you apply?",APPLY_TREATMENT None PRESSURE_BANDAGE RIGHT_CALF,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,2,2,7,2
196,SelectTreatment,"You decide to assess casualty A, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,8,7,2,8
197,SelectTreatment,"You decide to assess casualty A, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,3,7,6,7
198,SelectTreatment,"You decide to assess casualty A, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,3,8,7,3
199,SelectTreatment,"You decide to assess casualty A, now which treatment do you apply?",APPLY_TREATMENT None PRESSURE_BANDAGE RIGHT_CALF,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,3,8,8,2
200,SelectTreatment,"You decide to assess casualty A, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,8,3,2,2
201,SelectTreatment,"You decide to assess casualty A, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,7,2,8,8
202,SelectTreatment,"You decide to assess casualty A, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,3,2,3,4
203,SelectTreatment,"You decide to assess casualty A, now which treatment do you apply?",APPLY_TREATMENT None PRESSURE_BANDAGE RIGHT_CALF,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,2,2,2,3
204,SelectTreatment,"You decide to assess casualty A, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,8,8,2,8
205,SelectTreatment,"You decide to assess casualty A, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,7,7,3,4
206,SelectTreatment,"You decide to assess casualty A, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,2,2,4,3
207,SelectTreatment,"You decide to assess casualty A, now which treatment do you apply?",APPLY_TREATMENT None PRESSURE_BANDAGE RIGHT_CALF,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,2,2,2,2
208,SelectTreatment,"You decide to assess casualty B, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-B,25,M,MARINE,SHRAPNEL,0.25,LEFT_SIDE,2,8,8,7
209,SelectTreatment,"You decide to assess casualty B, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-B,25,M,MARINE,SHRAPNEL,0.25,LEFT_SIDE,6,2,3,2
210,SelectTreatment,"You decide to assess casualty B, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-B,25,M,MARINE,SHRAPNEL,0.25,LEFT_SIDE,6,3,7,3
211,SelectTreatment,"You decide to assess casualty B, now which treatment do you apply?",APPLY_TREATMENT None PRESSURE_BANDAGE LEFT_SIDE,casualty-B,25,M,MARINE,SHRAPNEL,0.25,LEFT_SIDE,6,2,3,3
212,SelectTreatment,"You decide to assess casualty B, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-B,25,M,MARINE,SHRAPNEL,0.25,LEFT_SIDE,7,8,2,8
213,SelectTreatment,"You decide to assess casualty B, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-B,25,M,MARINE,SHRAPNEL,0.25,LEFT_SIDE,7,6,3,7
214,SelectTreatment,"You decide to assess casualty B, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-B,25,M,MARINE,SHRAPNEL,0.25,LEFT_SIDE,3,3,4,6
215,SelectTreatment,"You decide to assess casualty B, now which treatment do you apply?",APPLY_TREATMENT None PRESSURE_BANDAGE LEFT_SIDE,casualty-B,25,M,MARINE,SHRAPNEL,0.25,LEFT_SIDE,3,2,7,3
216,SelectTreatment,"You decide to assess casualty B, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-B,25,M,MARINE,SHRAPNEL,0.25,LEFT_SIDE,3,3,2,2
217,SelectTreatment,"You decide to assess casualty B, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-B,25,M,MARINE,SHRAPNEL,0.25,LEFT_SIDE,7,3,2,6
218,SelectTreatment,"You decide to assess casualty B, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-B,25,M,MARINE,SHRAPNEL,0.25,LEFT_SIDE,6,3,8,8
219,SelectTreatment,"You decide to assess casualty B, now which treatment do you apply?",APPLY_TREATMENT None PRESSURE_BANDAGE LEFT_SIDE,casualty-B,25,M,MARINE,SHRAPNEL,0.25,LEFT_SIDE,8,3,2,3
220,SelectTreatment,"You decide to assess casualty B, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-B,25,M,MARINE,SHRAPNEL,0.25,LEFT_SIDE,3,4,4,4
221,SelectTreatment,"You decide to assess casualty B, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-B,25,M,MARINE,SHRAPNEL,0.25,LEFT_SIDE,6,4,4,4
222,SelectTreatment,"You decide to assess casualty B, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-B,25,M,MARINE,SHRAPNEL,0.25,LEFT_SIDE,6,4,4,4
223,SelectTreatment,"You decide to assess casualty B, now which treatment do you apply?",APPLY_TREATMENT None PRESSURE_BANDAGE LEFT_SIDE,casualty-B,25,M,MARINE,SHRAPNEL,0.25,LEFT_SIDE,0,3,3,2
224,SelectTreatment,"You decide to assess casualty C, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-C,36,M,MARINE,SHRAPNEL,0.25,LEFT_FOREARM,2,8,8,8
225,SelectTreatment,"You decide to assess casualty C, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-C,36,M,MARINE,SHRAPNEL,0.25,LEFT_FOREARM,8,2,2,2
226,SelectTreatment,"You decide to assess casualty C, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-C,36,M,MARINE,SHRAPNEL,0.25,LEFT_FOREARM,7,3,2,3
227,SelectTreatment,"You decide to assess casualty C, now which treatment do you apply?",APPLY_TREATMENT None PRESSURE_BANDAGE LEFT_FOREARM,casualty-C,36,M,MARINE,SHRAPNEL,0.25,LEFT_FOREARM,7,2,4,3
228,SelectTreatment,"You decide to assess casualty C, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-C,36,M,MARINE,SHRAPNEL,0.25,LEFT_FOREARM,2,7,8,8
229,SelectTreatment,"You decide to assess casualty C, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-C,36,M,MARINE,SHRAPNEL,0.25,LEFT_FOREARM,3,6,6,7
230,SelectTreatment,"You decide to assess casualty C, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-C,36,M,MARINE,SHRAPNEL,0.25,LEFT_FOREARM,2,3,3,3
231,SelectTreatment,"You decide to assess casualty C, now which treatment do you apply?",APPLY_TREATMENT None PRESSURE_BANDAGE LEFT_FOREARM,casualty-C,36,M,MARINE,SHRAPNEL,0.25,LEFT_FOREARM,7,7,7,7
232,SelectTreatment,"You decide to assess casualty C, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-C,36,M,MARINE,SHRAPNEL,0.25,LEFT_FOREARM,2,3,2,2
233,SelectTreatment,"You decide to assess casualty C, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-C,36,M,MARINE,SHRAPNEL,0.25,LEFT_FOREARM,7,3,7,6
234,SelectTreatment,"You decide to assess casualty C, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-C,36,M,MARINE,SHRAPNEL,0.25,LEFT_FOREARM,7,3,7,6
235,SelectTreatment,"You decide to assess casualty C, now which treatment do you apply?",APPLY_TREATMENT None PRESSURE_BANDAGE LEFT_FOREARM,casualty-C,36,M,MARINE,SHRAPNEL,0.25,LEFT_FOREARM,8,3,8,8
236,SelectTreatment,"You decide to assess casualty C, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-C,36,M,MARINE,SHRAPNEL,0.25,LEFT_FOREARM,2,8,7,8
237,SelectTreatment,"You decide to assess casualty C, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-C,36,M,MARINE,SHRAPNEL,0.25,LEFT_FOREARM,6,3,0,4
238,SelectTreatment,"You decide to assess casualty C, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-C,36,M,MARINE,SHRAPNEL,0.25,LEFT_FOREARM,0,2,2,2
239,SelectTreatment,"You decide to assess casualty C, now which treatment do you apply?",APPLY_TREATMENT None PRESSURE_BANDAGE LEFT_FOREARM,casualty-C,36,M,MARINE,SHRAPNEL,0.25,LEFT_FOREARM,8,2,2,4
240,SelectTreatment,"You decide to assess casualty D, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,2,8,8,8
241,SelectTreatment,"You decide to assess casualty D, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,2,2,8,2
242,SelectTreatment,"You decide to assess casualty D, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,2,2,8,2
243,SelectTreatment,"You decide to assess casualty D, now which treatment do you apply?",APPLY_TREATMENT None PRESSURE_BANDAGE RIGHT_FACE,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,7,2,2,8
244,SelectTreatment,"You decide to assess casualty D, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,8,8,2,8
245,SelectTreatment,"You decide to assess casualty D, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,7,7,3,7
246,SelectTreatment,"You decide to assess casualty D, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,4,7,2,3
247,SelectTreatment,"You decide to assess casualty D, now which treatment do you apply?",APPLY_TREATMENT None PRESSURE_BANDAGE RIGHT_FACE,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,6,7,7,8
248,SelectTreatment,"You decide to assess casualty D, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,2,2,2,2
249,SelectTreatment,"You decide to assess casualty D, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,3,3,7,2
250,SelectTreatment,"You decide to assess casualty D, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,2,3,6,2
251,SelectTreatment,"You decide to assess casualty D, now which treatment do you apply?",APPLY_TREATMENT None PRESSURE_BANDAGE RIGHT_FACE,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,3,2,8,8
252,SelectTreatment,"You decide to assess casualty D, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,7,8,8,8
253,SelectTreatment,"You decide to assess casualty D, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,6,3,6,3
254,SelectTreatment,"You decide to assess casualty D, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,0,2,4,3
255,SelectTreatment,"You decide to assess casualty D, now which treatment do you apply?",APPLY_TREATMENT None PRESSURE_BANDAGE RIGHT_FACE,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,4,2,4,4
256,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,7,8,3,8
257,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,2,2,2,2
258,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,2,2,2,3
259,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",APPLY_TREATMENT None TOURNIQUET RIGHT_CALF,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,2,2,2,8
260,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,8,2,2,8
261,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,7,6,3,6
262,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,3,7,2,2
263,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",APPLY_TREATMENT None TOURNIQUET RIGHT_CALF,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,7,7,3,4
264,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,2,2,2,2
265,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,2,2,2,4
266,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,2,2,6,6
267,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",APPLY_TREATMENT None TOURNIQUET RIGHT_CALF,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,2,2,8,8
268,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,7,8,8,8
269,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,4,3,6,3
270,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,0,2,4,2
271,SelectTreatment,"You decide to assess casualty E, now which treatment do you apply?",APPLY_TREATMENT None TOURNIQUET RIGHT_CALF,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,4,2,4,4
272,SelectCasualty,"Who do you treat first between casualties B, C, D and E?",CHECK_ALL_VITALS None None None,casualty-B,25,M,MARINE,SHRAPNEL,0.25,LEFT_SIDE,8,2,8,3
273,SelectCasualty,"Who do you treat first between casualties B, C, D and E?",CHECK_ALL_VITALS None None None,casualty-C,36,M,MARINE,SHRAPNEL,0.25,LEFT_FOREARM,8,8,3,3
274,SelectCasualty,"Who do you treat first between casualties B, C, D and E?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,2,8,2,8
275,SelectCasualty,"Who do you treat first between casualties B, C, D and E?",CHECK_ALL_VITALS None None None,casualty-E,26,M,MARINE,AMPUTATION,1.0,RIGHT_CALF,2,2,8,2
