probe_id,probe,network_status,expense_type,children_under_4,children_under_12,children_under_18,children_under_26,employment_type,distance_dm_home_to_employer_hq,travel_location_known,owns_rents,no_of_medical_visits_previous_year,percent_family_members_with_chronic_condition,percent_family_members_that_play_sports,val1,val2,val3,val4,action,kdma,kdma_value
11,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,0,0,0,0,Salaried,1214,0,Owns,1,7,6,0,200,100,10,200,RISK,low
11,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,0,0,2,1,Hourly,2563,1,Rents,15,13,50,10,100,0,200,200,RISK,low
11,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,0,0,1,1,Hourly,1155,0,Rents,1,10,8,100,10,0,200,200,RISK,low
12,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,3,2,4,3,Hourly,2299,1,Owns,54,64,80,25,200,40,0,40,RISK,low
17,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,1,1,3,Bonus,4027,1,Rents,21,31,54,50,100,70,80,70,RISK,low
8,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,0,1,1,0,Salaried,912,1,Rents,9,3,4,40,20,80,15,80,RISK,low
12,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,3,3,3,4,Salaried,1210,0,Rents,62,54,88,0,200,40,25,40,RISK,low
15,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,2,3,4,2,Salaried,1919,0,Owns,48,61,80,70,50,80,70,70,RISK,low
8,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,1,3,2,1,Salaried,358,0,Rents,28,36,56,15,40,80,20,40,RISK,low
10,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,1,1,1,1,Salaried,1210,0,Rents,17,12,39,60,0,120,100,120,RISK,low
8,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,2,3,3,1,Hourly,4144,0,Owns,23,26,51,40,80,20,15,40,RISK,low
20,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,0,2,1,2,Salaried,4555,0,Rents,8,12,35,50,10,100,30,100,RISK,low
5,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,3,4,3,4,Hourly,2954,1,Owns,64,67,81,4000,2000,6450,1500,4000,RISK,low
1,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,1,0,0,Hourly,4350,0,Rents,2,5,12,200,1600,600,0,1600,RISK,low
4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,2,3,4,2,Salaried,1919,0,Owns,48,61,80,4000,1000,1500,6450,4000,RISK,low
15,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,1,0,1,0,Bonus,1856,1,Rents,7,0,4,70,70,50,80,50,RISK,low
10,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,2,1,1,1,Salaried,153,1,Owns,15,33,56,100,60,120,0,100,RISK,low
11,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,4,3,4,3,Salaried,2175,0,Owns,59,75,83,200,0,100,10,100,RISK,low
14,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,3,2,1,3,Salaried,1125,1,Rents,18,23,53,90,80,95,100,90,RISK,low
5,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,1,3,1,2,Hourly,3429,0,Rents,34,43,57,2000,6450,4000,1500,4000,RISK,low
20,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,1,2,2,3,Salaried,3990,0,Rents,30,23,53,100,50,10,30,50,RISK,low
4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,3,2,2,1,Salaried,3352,1,Rents,18,48,52,6450,4000,1500,1000,4000,RISK,low
5,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,4,3,4,3,Salaried,2175,0,Owns,59,75,83,4000,1500,2000,6450,4000,RISK,low
16,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,1,0,0,0,Hourly,3735,1,Owns,8,4,5,0,50,75,30,75,RISK,low
5,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,0,0,0,0,Hourly,2879,1,Rents,9,4,5,2000,6450,4000,1500,6450,RISK,low
14,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,1,1,3,Bonus,4027,1,Rents,21,31,54,100,95,80,90,90,RISK,low
2,DEDUCTIBLE,IN-NETWORK,COST IN $,2,2,1,1,Salaried,4671,1,Rents,33,23,53,0,200,600,1600,600,RISK,low
2,DEDUCTIBLE,IN-NETWORK,COST IN $,3,2,4,4,Salaried,1235,1,Rents,55,60,83,1600,600,200,0,600,RISK,low
12,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,1,1,1,0,Bonus,3149,0,Owns,1,3,4,40,0,25,200,200,RISK,low
16,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,3,3,3,2,Salaried,153,1,Owns,36,61,80,30,0,75,50,50,RISK,low
17,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,1,0,0,Bonus,2404,1,Owns,5,4,8,50,70,80,100,50,RISK,low
4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,0,1,1,1,Salaried,2240,1,Rents,8,10,10,6450,1000,4000,1500,6450,RISK,low
11,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,0,0,0,0,Hourly,3289,0,Rents,8,1,13,0,200,100,10,200,RISK,low
18,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,0,0,0,0,Bonus,2909,1,Rents,3,4,5,20,15,10,10,20,RISK,low
5,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,0,0,0,0,Hourly,4605,1,Rents,4,6,13,4000,6450,1500,2000,6450,RISK,low
1,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,2,3,1,1,Hourly,2246,0,Owns,38,31,59,1600,0,200,600,600,RISK,low
11,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,4,3,3,3,Hourly,4826,0,Owns,47,63,98,100,200,0,10,100,RISK,low
1,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,3,3,2,3,Salaried,4742,0,Rents,35,65,80,200,1600,600,0,600,RISK,low
12,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,1,2,0,2,Salaried,3601,0,Owns,6,14,29,25,0,40,200,200,RISK,low
13,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,2,2,1,Salaried,3954,0,Owns,6,12,28,70,50,60,80,50,RISK,low
4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,0,2,1,0,Hourly,3337,0,Rents,7,19,30,1000,4000,1500,6450,6450,RISK,low
16,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,0,0,1,1,Hourly,2183,1,Owns,6,15,48,75,50,30,0,75,RISK,low
16,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,2,1,1,1,Salaried,2852,1,Rents,18,36,56,30,75,0,50,50,RISK,low
2,DEDUCTIBLE,IN-NETWORK,COST IN $,3,3,4,2,Salaried,4539,0,Owns,45,75,83,1600,200,0,600,600,RISK,low
2,DEDUCTIBLE,IN-NETWORK,COST IN $,2,4,4,4,Salaried,2240,1,Rents,59,74,85,200,1600,0,600,600,RISK,low
11,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,4,2,4,2,Bonus,4695,0,Owns,35,65,80,200,0,100,10,100,RISK,low
12,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,2,2,4,3,Bonus,1248,1,Rents,39,74,85,25,200,0,40,40,RISK,low
2,DEDUCTIBLE,IN-NETWORK,COST IN $,1,2,0,0,Hourly,1178,0,Owns,5,12,39,0,1600,200,600,1600,RISK,low
15,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,2,1,0,0,Bonus,1139,0,Owns,13,16,31,70,80,70,50,50,RISK,low
4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,0,1,0,0,Hourly,3337,0,Rents,1,9,4,4000,1000,6450,1500,6450,RISK,low
14,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,2,0,1,Bonus,4199,0,Owns,14,17,32,90,80,100,95,80,RISK,low
4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,1,0,0,1,Salaried,1125,1,Rents,1,1,2,4000,1500,1000,6450,6450,RISK,low
16,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,2,2,2,2,Bonus,3757,0,Rents,18,26,51,50,75,0,30,50,RISK,low
16,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,4,4,2,4,Bonus,4623,1,Owns,40,73,76,75,0,30,50,50,RISK,low
15,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,1,1,0,0,Salaried,792,0,Owns,5,1,9,70,80,70,50,50,RISK,low
11,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,1,2,1,2,Salaried,4259,1,Rents,6,18,32,10,0,200,100,200,RISK,low
12,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,4,4,3,3,Salaried,3352,1,Rents,38,73,76,25,200,0,40,40,RISK,low
13,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,0,1,0,Hourly,3561,1,Owns,5,2,0,80,60,50,70,50,RISK,low
17,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,2,1,1,1,Salaried,153,1,Owns,15,33,56,70,50,100,80,70,RISK,low
8,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,3,4,2,4,Bonus,861,0,Owns,58,56,100,20,15,40,80,40,RISK,low
12,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,4,4,2,2,Bonus,3643,0,Rents,59,56,100,40,25,0,200,40,RISK,low
4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,1,2,1,1,Bonus,2639,0,Rents,16,31,54,1500,1000,4000,6450,4000,RISK,low
2,DEDUCTIBLE,IN-NETWORK,COST IN $,0,0,1,1,Hourly,1155,0,Rents,1,10,8,0,200,600,1600,1600,RISK,low
18,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,1,2,0,0,Hourly,2246,0,Owns,17,14,34,15,10,10,20,20,RISK,low
8,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,2,2,1,2,Bonus,861,0,Owns,34,26,75,20,40,15,80,40,RISK,low
18,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,2,4,3,3,Bonus,2294,1,Owns,47,72,79,15,10,20,10,15,RISK,low
11,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,3,1,2,1,Bonus,458,0,Rents,25,43,57,10,200,100,0,100,RISK,low
15,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,0,0,Hourly,2384,0,Rents,1,7,6,70,70,80,50,50,RISK,low
4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,2,3,3,3,Bonus,1972,1,Owns,62,60,80,6450,1500,4000,1000,4000,RISK,low
1,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,0,0,0,Salaried,153,1,Owns,5,15,31,1600,200,0,600,1600,RISK,low
18,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,1,1,0,0,Bonus,3643,0,Rents,16,13,50,20,10,10,15,20,RISK,low
18,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,4,3,4,3,Salaried,2175,0,Owns,59,75,83,10,20,10,15,15,RISK,low
15,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,1,0,Bonus,3179,0,Rents,2,2,0,70,80,50,70,50,RISK,low
15,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,2,2,3,3,Bonus,3409,1,Rents,54,58,79,70,70,80,50,70,RISK,low
8,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,0,2,0,1,Hourly,176,1,Rents,9,18,32,15,40,20,80,80,RISK,low
12,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,4,4,2,2,Hourly,4350,0,Rents,40,64,87,200,40,0,25,40,RISK,low
15,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,1,3,2,1,Bonus,4493,1,Owns,39,31,54,50,70,70,80,70,RISK,low
17,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,2,1,3,1,Hourly,3681,1,Owns,17,25,52,50,100,70,80,70,RISK,low
15,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,2,2,2,2,Bonus,3757,0,Rents,18,26,51,80,70,70,50,70,RISK,low
13,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,0,0,0,Hourly,4826,0,Owns,4,5,23,80,50,70,60,50,RISK,low
15,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,2,1,3,1,Salaried,1855,0,Rents,39,49,60,50,80,70,70,70,RISK,low
20,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,3,3,4,2,Salaried,4539,0,Owns,45,75,83,100,50,30,10,50,RISK,low
5,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,2,4,4,4,Salaried,3990,0,Rents,53,53,77,1500,6450,2000,4000,4000,RISK,low
15,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,1,0,2,1,Salaried,4038,1,Rents,12,16,37,80,70,50,70,50,RISK,low
13,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,3,3,3,4,Bonus,4027,1,Rents,43,60,78,80,60,50,70,60,RISK,low
17,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,1,2,0,Salaried,912,1,Rents,16,14,30,70,80,100,50,50,RISK,low
15,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,1,1,2,0,Salaried,83,1,Owns,7,20,28,70,70,50,80,50,RISK,low
17,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,1,1,1,Hourly,4605,1,Rents,24,38,64,50,100,70,80,70,RISK,low
4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,0,1,0,0,Bonus,2804,0,Owns,4,0,4,1000,4000,6450,1500,6450,RISK,low
4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,4,2,4,4,Bonus,144,1,Owns,46,72,79,1000,6450,4000,1500,4000,RISK,low
15,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,2,2,1,2,Hourly,2954,1,Owns,39,40,57,80,70,50,70,70,RISK,low
1,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,3,3,2,2,Hourly,2384,0,Rents,37,67,81,600,1600,0,200,600,RISK,low
20,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,2,4,3,2,Hourly,3337,0,Rents,39,72,79,30,10,50,100,50,RISK,low
11,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,2,3,3,1,Salaried,83,1,Owns,19,50,53,0,100,10,200,100,RISK,low
13,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,2,2,1,2,Hourly,874,0,Owns,38,41,60,70,50,80,60,60,RISK,low
16,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,2,3,4,3,Salaried,4592,1,Rents,62,68,84,75,30,0,50,50,RISK,low
10,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,0,1,2,0,Salaried,912,1,Rents,16,14,30,60,120,100,0,120,RISK,low
11,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,4,3,2,3,Hourly,3735,1,Owns,58,61,80,200,10,100,0,100,RISK,low
15,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,2,4,3,3,Bonus,2639,0,Rents,36,60,78,70,70,50,80,70,RISK,low
2,DEDUCTIBLE,IN-NETWORK,COST IN $,1,0,2,0,Bonus,1856,1,Rents,14,11,30,1600,600,200,0,1600,RISK,low
15,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,0,1,1,0,Bonus,3085,0,Rents,3,1,13,70,80,70,50,50,RISK,low
4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,1,3,2,3,Hourly,1019,1,Owns,35,50,53,1000,1500,4000,6450,4000,RISK,low
11,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,0,0,1,0,Salaried,1622,1,Rents,2,1,9,100,10,200,0,200,RISK,low
2,DEDUCTIBLE,IN-NETWORK,COST IN $,0,0,0,0,Hourly,4605,1,Rents,10,16,39,0,1600,600,200,1600,RISK,low
12,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,3,3,3,2,Salaried,153,1,Owns,36,61,80,40,200,0,25,40,RISK,low
5,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,4,3,3,4,Hourly,874,0,Owns,63,68,84,4000,1500,2000,6450,4000,RISK,low
20,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,0,0,1,0,Salaried,1622,1,Rents,2,1,9,50,100,30,10,100,RISK,low
4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,1,2,3,2,Bonus,3085,0,Rents,23,24,64,1500,1000,6450,4000,4000,RISK,low
18,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,0,1,0,2,Salaried,2062,0,Rents,7,19,30,15,10,10,20,20,RISK,low
18,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,1,0,2,0,Hourly,2299,1,Owns,13,16,31,10,10,15,20,20,RISK,low
4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,1,0,1,0,Salaried,1366,0,Owns,7,4,5,1000,4000,6450,1500,6450,RISK,low
5,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,0,2,0,1,Hourly,176,1,Rents,9,18,32,4000,1500,6450,2000,6450,RISK,low
11,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,1,0,1,1,Salaried,4038,1,Rents,5,5,12,200,0,100,10,200,RISK,low
11,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,1,1,0,0,Bonus,3643,0,Rents,16,13,50,0,10,200,100,200,RISK,low
8,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,3,3,2,2,Hourly,2384,0,Rents,37,67,81,15,80,20,40,40,RISK,low
12,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,0,0,2,1,Hourly,2563,1,Rents,15,13,50,25,40,0,200,200,RISK,low
15,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,3,4,2,3,Bonus,4199,0,Owns,57,67,81,70,80,70,50,70,RISK,low
4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,2,4,4,3,Hourly,170,0,Rents,61,60,83,4000,6450,1000,1500,4000,RISK,low
15,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,2,4,4,4,Salaried,2240,1,Rents,59,74,85,80,70,70,50,70,RISK,low
18,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,4,3,2,4,Salaried,4377,0,Rents,46,73,76,15,10,20,10,15,RISK,low
11,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,0,1,1,1,Hourly,1019,1,Owns,8,10,2,100,0,200,10,200,RISK,low
20,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,1,1,0,0,Bonus,1139,0,Owns,6,6,5,10,50,30,100,100,RISK,low
1,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,4,3,2,4,Salaried,4377,0,Rents,46,73,76,600,200,1600,0,600,RISK,low
10,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,3,4,2,3,Hourly,4519,1,Owns,48,75,77,100,0,60,120,100,RISK,low
17,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,2,4,4,4,Salaried,3990,0,Rents,53,53,77,70,100,80,50,70,RISK,low
15,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,1,3,3,3,Salaried,3042,1,Rents,16,31,55,50,70,80,70,70,RISK,low
16,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,1,2,2,1,Salaried,1625,0,Owns,36,38,56,30,50,75,0,50,RISK,low
18,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,1,0,1,0,Salaried,2852,1,Rents,6,16,31,15,20,10,10,20,RISK,low
18,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,0,1,1,0,Bonus,3085,0,Rents,3,1,13,10,20,15,10,20,RISK,low
16,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,1,1,1,1,Hourly,874,0,Owns,17,17,35,50,75,0,30,75,RISK,low
20,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,0,1,0,1,Salaried,4259,1,Rents,1,8,6,100,30,10,50,100,RISK,low
4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,3,3,3,2,Bonus,2793,1,Owns,39,48,52,1500,1000,6450,4000,4000,RISK,low
13,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,0,0,Hourly,2665,0,Rents,2,3,4,60,70,50,80,50,RISK,low
11,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,1,0,1,0,Hourly,152,1,Owns,8,6,13,0,10,100,200,200,RISK,low
18,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,2,2,3,3,Bonus,1962,0,Rents,15,41,60,20,10,15,10,15,RISK,low
10,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,0,0,0,0,Bonus,1248,1,Rents,1,10,10,0,100,120,60,120,RISK,low
11,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,0,1,0,1,Bonus,4623,1,Owns,2,9,1,100,200,0,10,200,RISK,low
4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,2,2,1,1,Salaried,792,0,Owns,28,24,60,6450,1000,1500,4000,4000,RISK,low
8,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,3,2,2,1,Salaried,3352,1,Rents,18,48,52,15,40,20,80,40,RISK,low
13,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,3,4,4,4,Bonus,2810,1,Owns,58,74,85,80,70,50,60,60,RISK,low
17,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,2,0,1,0,Hourly,2250,0,Owns,11,17,35,50,80,100,70,50,RISK,low
5,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,4,4,3,4,Salaried,3601,0,Owns,38,60,78,6450,1500,4000,2000,4000,RISK,low
17,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,2,3,1,1,Hourly,4350,0,Rents,19,36,62,70,50,100,80,70,RISK,low
4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,0,0,0,0,Bonus,2363,1,Rents,6,5,5,1500,6450,1000,4000,6450,RISK,low
13,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,2,4,4,4,Salaried,3042,1,Rents,37,60,80,80,60,70,50,60,RISK,low
14,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,2,2,1,Salaried,1625,0,Owns,36,38,56,95,80,100,90,90,RISK,low
16,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,3,1,2,3,Bonus,2742,0,Owns,39,50,53,75,30,0,50,50,RISK,low
2,DEDUCTIBLE,IN-NETWORK,COST IN $,1,1,0,1,Salaried,3601,0,Owns,1,4,3,600,1600,200,0,1600,RISK,low
2,DEDUCTIBLE,IN-NETWORK,COST IN $,1,0,2,1,Salaried,4038,1,Rents,12,16,37,0,1600,600,200,1600,RISK,low
16,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,1,1,2,1,Salaried,1919,0,Owns,25,33,56,75,30,0,50,50,RISK,low
14,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,2,3,1,Salaried,912,1,Rents,37,29,55,95,100,80,90,90,RISK,low
11,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,1,0,0,0,Bonus,1440,1,Owns,10,20,34,100,10,0,200,200,RISK,low
20,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,1,0,0,0,Hourly,3735,1,Owns,8,4,5,50,10,30,100,100,RISK,low
14,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,0,0,2,1,Hourly,2563,1,Rents,15,13,50,90,80,100,95,80,RISK,low
13,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,1,1,Hourly,2183,1,Owns,6,15,48,60,70,80,50,50,RISK,low
16,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,3,3,2,2,Bonus,489,0,Rents,45,51,79,0,30,50,75,50,RISK,low
13,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,1,0,0,Salaried,358,0,Rents,5,5,5,80,50,60,70,50,RISK,low
20,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,1,2,0,0,Hourly,1178,0,Owns,5,12,39,30,100,50,10,100,RISK,low
5,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,3,3,2,2,Bonus,489,0,Rents,45,51,79,4000,2000,6450,1500,4000,RISK,low
13,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,0,1,Bonus,1972,1,Owns,17,14,30,50,70,80,60,50,RISK,low
17,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,2,3,4,2,Salaried,1919,0,Owns,48,61,80,100,70,50,80,70,RISK,low
